region_id,municipality,county,state
479,ORWIGSBURG,SCHUYLKILL,PA
593,PALO ALTO,SCHUYLKILL,PA
1427,PINE GROVE,SCHUYLKILL,PA
546,PORT CARBON,SCHUYLKILL,PA
739,PORT CLINTON,SCHUYLKILL,PA
71,PORTER,SCHUYLKILL,PA
300,POTTSVILLE,SCHUYLKILL,PA
74,REILLY,SCHUYLKILL,PA
303,RINGTOWN,SCHUYLKILL,PA
132,RUSH,SCHUYLKILL,PA
1854,RYAN,SCHUYLKILL,PA
836,SAINT CLAIR,SCHUYLKILL,PA
582,SCHUYLKILL,SCHUYLKILL,PA
8,SCHUYLKILL HAVEN,SCHUYLKILL,PA
2321,SHENANDOAH,SCHUYLKILL,PA
209,SOUTH MANHEIM,SCHUYLKILL,PA
1459,TAMAQUA,SCHUYLKILL,PA
84,TOWER CITY,SCHUYLKILL,PA
19,TREMONT,SCHUYLKILL,PA
691,UNION,SCHUYLKILL,PA
586,UPPER MAHANTONGO,SCHUYLKILL,PA
695,WALKER,SCHUYLKILL,PA
216,WASHINGTON,SCHUYLKILL,PA
77,WAYNE,SCHUYLKILL,PA
1360,WEST BRUNSWICK,SCHUYLKILL,PA
2122,WEST MAHANOY,SCHUYLKILL,PA
1389,WEST PENN,SCHUYLKILL,PA
284,ADAMS,SNYDER,PA
43,BEAVER,SNYDER,PA
551,BEAVERTOWN,SNYDER,PA
444,CENTER,SNYDER,PA
11,CHAPMAN,SNYDER,PA
683,FRANKLIN,SNYDER,PA
496,FREEBURG,SNYDER,PA
15,JACKSON,SNYDER,PA
688,MCCLURE,SNYDER,PA
629,MIDDLEBURG,SNYDER,PA
17,MIDDLECREEK,SNYDER,PA
1518,MONROE,SNYDER,PA
1522,PENN,SNYDER,PA
693,PERRY,SNYDER,PA
140,SELINSGROVE,SNYDER,PA
2062,SHAMOKIN DAM,SNYDER,PA
468,SPRING,SNYDER,PA
495,UNION,SNYDER,PA
231,WASHINGTON,SNYDER,PA
681,WEST BEAVER,SNYDER,PA
720,WEST PERRY,SNYDER,PA
639,ADDISON,SOMERSET,PA
1343,ADDISON,SOMERSET,PA
642,ALLEGHENY,SOMERSET,PA
1567,BENSON,SOMERSET,PA
2368,BERLIN,SOMERSET,PA
621,BLACK,SOMERSET,PA
2371,BOSWELL,SOMERSET,PA
131,BROTHERSVALLEY,SOMERSET,PA
1758,CALLIMONT,SOMERSET,PA
2128,CASSELMAN,SOMERSET,PA
442,CENTRAL CITY,SOMERSET,PA
138,CONEMAUGH,SOMERSET,PA
1800,CONFLUENCE,SOMERSET,PA
1637,ELK LICK,SOMERSET,PA
1640,FAIRHOPE,SOMERSET,PA
1877,GARRETT,SOMERSET,PA
260,GREENVILLE,SOMERSET,PA
1675,HOOVERSVILLE,SOMERSET,PA
2460,INDIAN LAKE,SOMERSET,PA
126,JEFFERSON,SOMERSET,PA
460,JENNER,SOMERSET,PA
1221,JENNERSTOWN,SOMERSET,PA
6,LARIMER,SOMERSET,PA
880,LINCOLN,SOMERSET,PA
1896,LOWER TURKEYFOOT,SOMERSET,PA
1716,MEYERSDALE,SOMERSET,PA
1842,MIDDLECREEK,SOMERSET,PA
1898,MILFORD,SOMERSET,PA
1473,NEW BALTIMORE,SOMERSET,PA
2089,NEW CENTERVILLE,SOMERSET,PA
2084,NORTHAMPTON,SOMERSET,PA
1299,OGLE,SOMERSET,PA
1302,PAINT,SOMERSET,PA
974,PAINT,SOMERSET,PA
1943,QUEMAHONING,SOMERSET,PA
1042,ROCKWOOD,SOMERSET,PA
1903,SALISBURY,SOMERSET,PA
1099,SEVEN SPRINGS,SOMERSET,PA
890,SHADE,SOMERSET,PA
2346,SHANKSVILLE,SOMERSET,PA
1872,SOMERSET,SOMERSET,PA
1167,SOUTHAMPTON,SOMERSET,PA
1707,STONYCREEK,SOMERSET,PA
1558,STOYSTOWN,SOMERSET,PA
2085,SUMMIT,SOMERSET,PA
1340,UPPER TURKEYFOOT,SOMERSET,PA
2383,URSINA,SOMERSET,PA
2386,WELLERSBURG,SOMERSET,PA
1346,WINDBER,SOMERSET,PA
1547,CHERRY,SULLIVAN,PA
1350,COLLEY,SULLIVAN,PA
1353,DAVIDSON,SULLIVAN,PA
1104,DUSHORE,SULLIVAN,PA
1109,EAGLES MERE,SULLIVAN,PA
2132,ELKLAND,SULLIVAN,PA
806,FORKS,SULLIVAN,PA
1475,FORKSVILLE,SULLIVAN,PA
1713,FOX,SULLIVAN,PA
1076,HILLSGROVE,SULLIVAN,PA
1477,LAPORTE,SULLIVAN,PA
1914,LAPORTE,SULLIVAN,PA
2315,SHREWSBURY,SULLIVAN,PA
1480,APOLACON,SUSQUEHANNA,PA
884,ARARAT,SUSQUEHANNA,PA
831,AUBURN,SUSQUEHANNA,PA
834,BRIDGEWATER,SUSQUEHANNA,PA
1797,BROOKLYN,SUSQUEHANNA,PA
1892,CHOCONUT,SUSQUEHANNA,PA
838,CLIFFORD,SUSQUEHANNA,PA
841,DIMOCK,SUSQUEHANNA,PA
2408,FOREST CITY,SUSQUEHANNA,PA
1220,FOREST LAKE,SUSQUEHANNA,PA
1564,FRANKLIN,SUSQUEHANNA,PA
2411,FRIENDSVILLE,SUSQUEHANNA,PA
2267,GIBSON,SUSQUEHANNA,PA
2361,GREAT BEND,SUSQUEHANNA,PA
751,GREAT BEND,SUSQUEHANNA,PA
2082,HALLSTEAD,SUSQUEHANNA,PA
1049,HARFORD,SUSQUEHANNA,PA
1844,HARMONY,SUSQUEHANNA,PA
1516,HERRICK,SUSQUEHANNA,PA
1098,HOP BOTTOM,SUSQUEHANNA,PA
1945,JACKSON,SUSQUEHANNA,PA
1901,JESSUP,SUSQUEHANNA,PA
977,LANESBORO,SUSQUEHANNA,PA
2098,LATHROP,SUSQUEHANNA,PA
1961,LENOX,SUSQUEHANNA,PA
2372,LIBERTY,SUSQUEHANNA,PA
978,LITTLE MEADOWS,SUSQUEHANNA,PA
1531,MIDDLETOWN,SUSQUEHANNA,PA
2325,MONTROSE,SUSQUEHANNA,PA
755,NEW MILFORD,SUSQUEHANNA,PA
2459,NEW MILFORD,SUSQUEHANNA,PA
746,OAKLAND,SUSQUEHANNA,PA
1074,OAKLAND,SUSQUEHANNA,PA
1113,RUSH,SUSQUEHANNA,PA
1294,SILVER LAKE,SUSQUEHANNA,PA
847,SPRINGVILLE,SUSQUEHANNA,PA
1514,SUSQUEHANNA DEPOT,SUSQUEHANNA,PA
850,THOMPSON,SUSQUEHANNA,PA
1760,THOMPSON,SUSQUEHANNA,PA
2104,UNION DALE,SUSQUEHANNA,PA
2379,BLOSS,TIOGA,PA
179,BLOSSBURG,TIOGA,PA
2560,BROOKFIELD,TIOGA,PA
2094,CHARLESTON,TIOGA,PA
747,CHATHAM,TIOGA,PA
1524,CLYMER,TIOGA,PA
1527,COVINGTON,TIOGA,PA
2359,DEERFIELD,TIOGA,PA
1879,DELMAR,TIOGA,PA
2121,DUNCAN,TIOGA,PA
2087,ELK,TIOGA,PA
388,ELKLAND,TIOGA,PA
1890,FARMINGTON,TIOGA,PA
1550,GAINES,TIOGA,PA
1553,HAMILTON,TIOGA,PA
1555,JACKSON,TIOGA,PA
35,KNOXVILLE,TIOGA,PA
2407,LAWRENCE,TIOGA,PA
690,LAWRENCEVILLE,TIOGA,PA
835,LIBERTY,TIOGA,PA
122,LIBERTY,TIOGA,PA
233,MANSFIELD,TIOGA,PA
2320,MIDDLEBURY,TIOGA,PA
1417,MORRIS,TIOGA,PA
1517,NELSON,TIOGA,PA
1521,OSCEOLA,TIOGA,PA
2061,PUTNAM,TIOGA,PA
1201,RICHMOND,TIOGA,PA
235,ROSEVILLE,TIOGA,PA
1204,RUTLAND,TIOGA,PA
1460,SHIPPEN,TIOGA,PA
976,SULLIVAN,TIOGA,PA
369,TIOGA,TIOGA,PA
979,UNION,TIOGA,PA
82,WARD,TIOGA,PA
625,WELLSBORO,TIOGA,PA
1335,WESTFIELD,TIOGA,PA
85,WESTFIELD,TIOGA,PA
1337,BUFFALO,UNION,PA
980,EAST BUFFALO,UNION,PA
699,GREGG,UNION,PA
274,HARTLETON,UNION,PA
116,HARTLEY,UNION,PA
895,KELLY,UNION,PA
352,LEWIS,UNION,PA
207,LEWISBURG,UNION,PA
296,LIMESTONE,UNION,PA
239,MIFFLINBURG,UNION,PA
407,NEW BERLIN,UNION,PA
513,UNION,UNION,PA
356,WEST BUFFALO,UNION,PA
358,WHITE DEER,UNION,PA
408,ALLEGHENY,VENANGO,PA
1327,BARKEYVILLE,VENANGO,PA
182,CANAL,VENANGO,PA
119,CHERRYTREE,VENANGO,PA
147,CLINTON,VENANGO,PA
344,CLINTONVILLE,VENANGO,PA
196,COOPERSTOWN,VENANGO,PA
2099,CORNPLANTER,VENANGO,PA
1962,CRANBERRY,VENANGO,PA
2018,EMLENTON,VENANGO,PA
2070,FRANKLIN,VENANGO,PA
2373,FRENCHCREEK,VENANGO,PA
148,IRWIN,VENANGO,PA
58,JACKSON,VENANGO,PA
60,MINERAL,VENANGO,PA
298,OAKLAND,VENANGO,PA
264,OIL CITY,VENANGO,PA
230,OIL CREEK,VENANGO,PA
373,PINEGROVE,VENANGO,PA
318,PLEASANTVILLE,VENANGO,PA
294,PLUM,VENANGO,PA
517,POLK,VENANGO,PA
2558,PRESIDENT,VENANGO,PA
135,RICHLAND,VENANGO,PA
1333,ROCKLAND,VENANGO,PA
347,ROUSEVILLE,VENANGO,PA
2069,SANDYCREEK,VENANGO,PA
360,SCRUBGRASS,VENANGO,PA
490,SUGARCREEK,VENANGO,PA
717,UTICA,VENANGO,PA
529,VICTORY,VENANGO,PA
63,BEAR LAKE,WARREN,PA
150,BROKENSTRAW,WARREN,PA
153,CHERRY GROVE,WARREN,PA
164,CLARENDON,WARREN,PA
185,COLUMBUS,WARREN,PA
199,CONEWANGO,WARREN,PA
321,DEERFIELD,WARREN,PA
56,ELDRED,WARREN,PA
610,ELK,WARREN,PA
47,FARMINGTON,WARREN,PA
455,FREEHOLD,WARREN,PA
457,GLADE,WARREN,PA
558,LIMESTONE,WARREN,PA
560,MEAD,WARREN,PA
671,PINE GROVE,WARREN,PA
573,PITTSFIELD,WARREN,PA
750,PLEASANT,WARREN,PA
531,SHEFFIELD,WARREN,PA
732,SOUTHWEST,WARREN,PA
1438,SPRING CREEK,WARREN,PA
169,SUGAR GROVE,WARREN,PA
323,SUGAR GROVE,WARREN,PA
46,TIDIOUTE,WARREN,PA
669,TRIUMPH,WARREN,PA
519,WARREN,WARREN,PA
111,WATSON,WARREN,PA
564,YOUNGSVILLE,WARREN,PA
1561,ALLENPORT,WASHINGTON,PA
244,AMWELL,WASHINGTON,PA
712,BEALLSVILLE,WASHINGTON,PA
246,BENTLEYVILLE,WASHINGTON,PA
2068,BLAINE,WASHINGTON,PA
66,BUFFALO,WASHINGTON,PA
115,BURGETTSTOWN,WASHINGTON,PA
613,CALIFORNIA,WASHINGTON,PA
521,CANONSBURG,WASHINGTON,PA
2362,CANTON,WASHINGTON,PA
1596,CARROLL,WASHINGTON,PA
144,CECIL,WASHINGTON,PA
702,CENTERVILLE,WASHINGTON,PA
307,CHARLEROI,WASHINGTON,PA
204,CHARTIERS,WASHINGTON,PA
251,CLAYSVILLE,WASHINGTON,PA
224,COAL CENTER,WASHINGTON,PA
52,COKEBURG,WASHINGTON,PA
523,CROSS CREEK,WASHINGTON,PA
243,DEEMSTON,WASHINGTON,PA
525,DONEGAL,WASHINGTON,PA
539,DONORA,WASHINGTON,PA
542,DUNLEVY,WASHINGTON,PA
714,EAST BETHLEHEM,WASHINGTON,PA
527,EAST FINLEY,WASHINGTON,PA
409,EAST WASHINGTON,WASHINGTON,PA
1283,ELCO,WASHINGTON,PA
1329,ELLSWORTH,WASHINGTON,PA
480,FALLOWFIELD,WASHINGTON,PA
1420,FINLEYVILLE,WASHINGTON,PA
1030,GREEN HILLS,WASHINGTON,PA
536,HANOVER,WASHINGTON,PA
562,HOPEWELL,WASHINGTON,PA
1422,HOUSTON,WASHINGTON,PA
166,INDEPENDENCE,WASHINGTON,PA
167,JEFFERSON,WASHINGTON,PA
1598,LONG BRANCH,WASHINGTON,PA
1404,MARIANNA,WASHINGTON,PA
1040,MCDONALD,WASHINGTON,PA
1584,MIDWAY,WASHINGTON,PA
475,MONONGAHELA,WASHINGTON,PA
226,MORRIS,WASHINGTON,PA
156,MOUNT PLEASANT,WASHINGTON,PA
1482,NEW EAGLE,WASHINGTON,PA
600,NORTH BETHLEHEM,WASHINGTON,PA
1035,NORTH CHARLEROI,WASHINGTON,PA
928,NORTH FRANKLIN,WASHINGTON,PA
662,NORTH STRABANE,WASHINGTON,PA
664,NOTTINGHAM,WASHINGTON,PA
1761,PETERS,WASHINGTON,PA
108,ROBINSON,WASHINGTON,PA
998,ROSCOE,WASHINGTON,PA
110,SMITH,WASHINGTON,PA
155,SOMERSET,WASHINGTON,PA
2041,SOUTH FRANKLIN,WASHINGTON,PA
752,SOUTH STRABANE,WASHINGTON,PA
1001,SPEERS,WASHINGTON,PA
1594,STOCKDALE,WASHINGTON,PA
1197,TWILIGHT,WASHINGTON,PA
1050,UNION,WASHINGTON,PA
544,WASHINGTON,WASHINGTON,PA
603,WEST BETHLEHEM,WASHINGTON,PA
1468,WEST BROWNSVILLE,WASHINGTON,PA
270,WEST FINLEY,WASHINGTON,PA
1636,WEST MIDDLETOWN,WASHINGTON,PA
1672,WEST PIKE RUN,WASHINGTON,PA
1249,BERLIN,WAYNE,PA
1016,BETHANY,WAYNE,PA
1599,BUCKINGHAM,WAYNE,PA
948,CANAAN,WAYNE,PA
758,CHERRY RIDGE,WAYNE,PA
952,CLINTON,WAYNE,PA
1234,DAMASCUS,WAYNE,PA
1399,DREHER,WAYNE,PA
308,DYBERRY,WAYNE,PA
1019,HAWLEY,WAYNE,PA
1012,HONESDALE,WAYNE,PA
310,LAKE,WAYNE,PA
657,LEBANON,WAYNE,PA
761,LEHIGH,WAYNE,PA
764,MANCHESTER,WAYNE,PA
1229,MOUNT PLEASANT,WAYNE,PA
1493,OREGON,WAYNE,PA
1496,PALMYRA,WAYNE,PA
1410,PAUPACK,WAYNE,PA
1499,PRESTON,WAYNE,PA
1014,PROMPTON,WAYNE,PA
1247,SALEM,WAYNE,PA
1405,SCOTT,WAYNE,PA
1614,SOUTH CANAAN,WAYNE,PA
1595,STARRUCCA,WAYNE,PA
1591,STERLING,WAYNE,PA
1068,TEXAS,WAYNE,PA
1021,WAYMART,WAYNE,PA
1023,ADAMSBURG,WESTMORELAND,PA
1110,ALLEGHENY,WESTMORELAND,PA
1231,ARNOLD,WESTMORELAND,PA
1392,ARONA,WESTMORELAND,PA
1577,AVONMORE,WESTMORELAND,PA
1377,BELL,WESTMORELAND,PA
1218,BOLIVAR,WESTMORELAND,PA
1254,COOK,WESTMORELAND,PA
36,DELMONT,WESTMORELAND,PA
1252,DERRY,WESTMORELAND,PA
1006,DONEGAL,WESTMORELAND,PA
1209,EAST HUNTINGDON,WESTMORELAND,PA
776,EAST VANDERGRIFT,WESTMORELAND,PA
1457,EXPORT,WESTMORELAND,PA
820,FAIRFIELD,WESTMORELAND,PA
1502,GREENSBURG,WESTMORELAND,PA
1454,HEMPFIELD,WESTMORELAND,PA
1506,HUNKER,WESTMORELAND,PA
1027,HYDE PARK,WESTMORELAND,PA
1448,IRWIN,WESTMORELAND,PA
765,JEANNETTE,WESTMORELAND,PA
2506,LATROBE,WESTMORELAND,PA
768,LAUREL MOUNTAIN,WESTMORELAND,PA
801,LIGONIER,WESTMORELAND,PA
817,LIGONIER,WESTMORELAND,PA
823,LOWER BURRELL,WESTMORELAND,PA
950,LOYALHANNA,WESTMORELAND,PA
1004,MADISON,WESTMORELAND,PA
818,MANOR,WESTMORELAND,PA
1374,MONESSEN,WESTMORELAND,PA
1491,MOUNT PLEASANT,WESTMORELAND,PA
1881,MOUNT PLEASANT,WESTMORELAND,PA
854,MURRYSVILLE,WESTMORELAND,PA
1241,NEW ALEXANDRIA,WESTMORELAND,PA
161,NEW FLORENCE,WESTMORELAND,PA
821,NEW KENSINGTON,WESTMORELAND,PA
1008,NEW STANTON,WESTMORELAND,PA
392,NORTH BELLE VERNON,WESTMORELAND,PA
1069,NORTH HUNTINGDON,WESTMORELAND,PA
654,NORTH IRWIN,WESTMORELAND,PA
930,OKLAHOMA,WESTMORELAND,PA
2093,PENN,WESTMORELAND,PA
789,PENN,WESTMORELAND,PA
812,ROSTRAVER,WESTMORELAND,PA
778,SALEM,WESTMORELAND,PA
1401,SCOTTDALE,WESTMORELAND,PA
1288,SEWARD,WESTMORELAND,PA
1400,SEWICKLEY,WESTMORELAND,PA
773,SMITHTON,WESTMORELAND,PA
2161,SOUTH GREENSBURG,WESTMORELAND,PA
1414,SOUTH HUNTINGDON,WESTMORELAND,PA
1625,SOUTHWEST GREENSBURG,WESTMORELAND,PA
954,ST CLAIR,WESTMORELAND,PA
965,SUTERSVILLE,WESTMORELAND,PA
786,TRAFFORD,WESTMORELAND,PA
837,UNITY,WESTMORELAND,PA
706,UPPER BURRELL,WESTMORELAND,PA
1585,VANDERGRIFT,WESTMORELAND,PA
1582,WASHINGTON,WESTMORELAND,PA
1587,WEST LEECHBURG,WESTMORELAND,PA
1452,WEST NEWTON,WESTMORELAND,PA
1578,YOUNGSTOWN,WESTMORELAND,PA
1033,YOUNGWOOD,WESTMORELAND,PA
1164,BRAINTRIM,WYOMING,PA
1358,CLINTON,WYOMING,PA
1471,EATON,WYOMING,PA
829,EXETER,WYOMING,PA
993,FACTORYVILLE,WYOMING,PA
793,FORKSTON,WYOMING,PA
995,LACEYVILLE,WYOMING,PA
1406,LEMON,WYOMING,PA
1627,MONROE,WYOMING,PA
1492,MEHOOPANY,WYOMING,PA
1025,MESHOPPEN,WYOMING,PA
1130,MESHOPPEN,WYOMING,PA
1090,NICHOLSON,WYOMING,PA
756,NORTH BRANCH,WYOMING,PA
866,TUNKHANNOCK,WYOMING,PA
1084,WASHINGTON,WYOMING,PA
1279,WINDHAM,WYOMING,PA
636,CARROLL,YORK,PA
926,CHANCEFORD,YORK,PA
2168,CODORUS,YORK,PA
1126,CONEWAGO,YORK,PA
1088,CROSS ROADS,YORK,PA
423,DALLASTOWN,YORK,PA
2166,DELTA,YORK,PA
190,DILLSBURG,YORK,PA
1369,DOVER,YORK,PA
192,DOVER,YORK,PA
1260,EAST HOPEWELL,YORK,PA
1262,EAST MANCHESTER,YORK,PA
2217,EAST PROSPECT,YORK,PA
1176,FAIRVIEW,YORK,PA
864,FAWN,YORK,PA
484,FAWN GROVE,YORK,PA
1265,FELTON,YORK,PA
1273,FRANKLIN,YORK,PA
218,FRANKLINTOWN,YORK,PA
253,GLEN ROCK,YORK,PA
304,GOLDSBORO,YORK,PA
328,HALLAM,YORK,PA
364,HANOVER,YORK,PA
1141,HEIDELBERG,YORK,PA
452,HELLAM,YORK,PA
2222,HOPEWELL,YORK,PA
1060,JACKSON,YORK,PA
1568,JACOBUS,YORK,PA
960,JEFFERSON,YORK,PA
1363,LEWISBERRY,YORK,PA
932,LOGANVILLE,YORK,PA
1063,LOWER CHANCEFORD,YORK,PA
1066,LOWER WINDSOR,YORK,PA
1170,MANCHESTER,YORK,PA
963,MANCHESTER,YORK,PA
1116,MANHEIM,YORK,PA
1038,MONAGHAN,YORK,PA
934,MOUNT WOLF,YORK,PA
1146,NEW FREEDOM,YORK,PA
1149,NEW SALEM,YORK,PA
1445,NEWBERRY,YORK,PA
1143,NORTH CODORUS,YORK,PA
1611,NORTH HOPEWELL,YORK,PA
1235,NORTH YORK,YORK,PA
922,PARADISE,YORK,PA
938,PEACH BOTTOM,YORK,PA
1267,PENN,YORK,PA
1162,RAILROAD,YORK,PA
432,RED LION,YORK,PA
434,SEVEN VALLEYS,YORK,PA
941,SHREWSBURY,YORK,PA
2569,SHREWSBURY,YORK,PA
1897,SPRING GARDEN,YORK,PA
1616,SPRING GROVE,YORK,PA
1904,SPRINGETTSBURY,YORK,PA
2347,SPRINGFIELD,YORK,PA
426,STEWARTSTOWN,YORK,PA
870,WARRINGTON,YORK,PA
420,WASHINGTON,YORK,PA
1153,WELLSVILLE,YORK,PA
1873,WEST MANCHESTER,YORK,PA
1319,WEST MANHEIM,YORK,PA
970,WEST YORK,YORK,PA
957,WINDSOR,YORK,PA
1320,WINDSOR,YORK,PA
1132,WINTERSTOWN,YORK,PA
286,WRIGHTSVILLE,YORK,PA
1182,YOE,YORK,PA
867,YORK,YORK,PA
1314,YORK HAVEN,YORK,PA
863,YORKANA,YORK,PA
